URL,Status
http://www.nytimes.com/elections/results/iowa-state-house-district-97,200
http://www.nytimes.com/elections/results/iowa-state-house-district-96,200
http://www.nytimes.com/elections/results/iowa-state-house-district-95,200
http://www.nytimes.com/elections/results/iowa-state-house-district-94,200
http://www.nytimes.com/elections/results/iowa-state-house-district-93,200
http://www.nytimes.com/real-estate/usa/nj/woodbridge/homes-for-sale,200
http://www.nytimes.com/elections/results/iowa-state-house-district-92,200
http://www.nytimes.com/2016/11/02/dining/hugh-johnson-pocket-wine-book-trees.html,301
http://www.nytimes.com/elections/results/iowa-state-house-district-91,200
http://www.nytimes.com/elections/results/iowa-state-house-district-90,200
http://www.nytimes.com/2016/12/11/arts/television/the-affair-season-3-episode-4-recap.html,301
http://www.nytimes.com/slideshow/2013/02/03/automobiles/autoreviews/03subaru-slides.html,200
http://www.nytimes.com/elections/results/massachusetts-state-house-8th-bristol,200
http://www.nytimes.com/real-estate/usa/nj/weehawken/homes-for-sale?page=2,200
https://www.nytimes.com/2016/11/12/world/what-is-donald-trumps-foreign-policy.html,200
http://www.nytimes.com/real-estate/usa/nj/weehawken/homes-for-sale?page=1,200
http://www.nytimes.com/real-estate/usa/nj/weehawken/homes-for-sale?page=0,200
http://www.nytimes.com/elections/results/iowa-state-house-district-89,200
http://www.nytimes.com/elections/results/iowa-state-house-district-88,200
http://www.nytimes.com/elections/results/iowa-state-house-district-87,200
http://www.nytimes.com/elections/results/iowa-state-house-district-86,200
http://www.nytimes.com/2011/09/04/automobiles/dodge-durango-benefits-of-a-benz-beneath-the-skin.html,200
http://www.nytimes.com/elections/results/iowa-state-house-district-85,200
http://www.nytimes.com/elections/results/iowa-state-house-district-84,200
http://www.nytimes.com/real-estate/usa/ny/brooklyn/sunset-park/homes-for-sale/661-41st-street/44-3832823,200
http://www.nytimes.com/elections/results/iowa-state-house-district-83,200
http://www.nytimes.com/roomfordebate/2012/08/06/how-to-regulate-high-frequency-trading,200
http://www.nytimes.com/elections/results/iowa-state-house-district-82,200
http://www.nytimes.com/elections/results/iowa-state-house-district-81,200
